combo_name,estimate_set,se_set,convergence_set,estimate,se,glottocode,convergence,delta,zeta,langname,langfamily,area
swordcombo,-8.110362925925639,0.022901429103418004,converged,-9.355527517987873,0.8495011490689062,casi1235,converged,-1.2451645920622347,-1.4652274049666874,Casiguran-Nagtipunan Agta,Austronesian,Papunesia
bondagecombo,-8.240904735926406,0.01411142732792996,converged,-8.756709205986413,0.3517460909776345,kash1277,converged,-0.5158044700600062,-1.4652327270401737,Kashmiri,Indo-European,Eurasia
seacombo,-7.156453831961096,0.02777480173324908,converged,-8.235116731723727,0.7355488674619713,kudm1238,converged,-1.0786628997626302,-1.4654290886625314,Kudmali,Indo-European,Eurasia
coconutcombo,-8.675807515152709,0.03834317314845611,converged,-9.552177155315936,0.5967699612062309,here1253,converged,-0.8763696401632277,-1.465499870734804,Herero,Atlantic-Congo,Africa
breadfruitcombo,-10.12348200200787,0.03739525991148053,converged,-11.621657991937386,1.0215121723332454,icel1247,converged,-1.498175989929516,-1.4656439395918317,Icelandic,Indo-European,Eurasia
timeofdaycombo,-6.305756982362411,0.011326489688819049,converged,-6.862832837598642,0.37990588261879604,kwan1273,converged,-0.5570758552362314,-1.4657010102153472,Kwangali,Atlantic-Congo,Africa
birdcombo,-6.538973828844245,0.02050089613675407,converged,-6.840375334208654,0.2046109479951581,amha1245,converged,-0.30140150536440924,-1.4657081082152663,Amharic,Afro-Asiatic,Africa
coconutcombo,-8.675807515152709,0.03834317314845611,converged,-8.905196760082607,0.15169907966305204,port1283,converged,-0.22938924492989798,-1.466028534525155,Portuguese,Indo-European,Eurasia
timeofdaycombo,-6.305756982362411,0.011326489688819049,converged,-6.5948538692014065,0.1968481399602945,dzon1239,converged,-0.2890968868389958,-1.46620387860633,Dzongkha,Sino-Tibetan,Eurasia
starscombo,-7.619298590029507,0.016639189628041947,converged,-9.161743366551768,1.051798719691309,bord1248,converged,-1.5424447765222613,-1.4662993730308627,Border Kuna,Chibchan,South America
battlecombo,-6.950182450812973,0.014744713238035154,converged,-7.724504084879887,0.5278662695582157,arta1239,converged,-0.7743216340669141,-1.4663178523563365,Arta,Austronesian,Papunesia
beercombo,-8.65086541568404,0.030267592626387462,converged,-9.017117544428007,0.24790829762477187,nucl1301,converged,-0.36625212874396773,-1.4664798250074975,Turkish,Turkic,Eurasia
shipcombo,-6.7414763523071555,0.024175605250470685,converged,-7.623725709065403,0.6011220529148095,beja1238,converged,-0.8822493567582477,-1.4664854203217537,Beja,Afro-Asiatic,Africa
swordcombo,-8.110362925925639,0.022901429103418004,converged,-8.658907340670435,0.3733468054955851,cent1972,converged,-0.5485444147447964,-1.4665059516953292,Central Kurdish,Indo-European,Eurasia
grasscombo,-7.303170738998554,0.023327159571555768,converged,-8.528559642964447,0.8349461785815172,suda1236,converged,-1.2253889039658938,-1.467053769316324,Sudanese Arabic,Afro-Asiatic,Africa
snowcombo,-8.230192614836426,0.02256754941923475,converged,-9.029414643351913,0.5442630787057722,pula1263,converged,-0.7992220285154872,-1.4671872742553242,Pulaar,Atlantic-Congo,Africa
icecombo,-8.277109340183141,0.02433459258345327,converged,-9.475163148915511,0.8161380865068913,toar1246,converged,-1.1980538087323698,-1.4673026844585473,Toaripi,Eleman,Papunesia
horsecombo,-6.964317756998286,0.028685137856361405,converged,-8.107805327935024,0.7786423165919658,ncan1245,converged,-1.1434875709367383,-1.467570379287381,Ncane-Mungong,Atlantic-Congo,Africa
honeycombo,-8.43608360052003,0.01997490129292495,converged,-8.53410095448766,0.06373169763965267,stan1295,converged,-0.098017353967629,-1.4675746527478293,German,Indo-European,Eurasia
coconutcombo,-8.675807515152709,0.03834317314845611,converged,-9.898039871357483,0.8318676058477794,west2630,converged,-1.222232356204774,-1.4677047931022573,Western Abenaki,Algic,North America
deercombo,-8.324308108589069,0.021543480610939244,converged,-8.732525694922648,0.27726789512885325,nort2690,converged,-0.4082175863335795,-1.4678616163583673,Northern Uzbek,Turkic,Eurasia
crosscombo,-7.5576872610696295,0.014757232445470813,converged,-8.230619428442505,0.45808768019588886,ewee1241,converged,-0.6729321673728759,-1.46824130913744,Ewe,Atlantic-Congo,Africa
swordcombo,-8.110362925925639,0.022901429103418004,converged,-9.733547235106032,1.1052919590960744,limb1266,converged,-1.6231843091803935,-1.4682419276006795,Limbu,Sino-Tibetan,Eurasia
weathercombo,-5.324317575430626,0.011647657090375789,converged,-5.780866057034043,0.3107160997091282,shat1244,converged,-0.4565484816034173,-1.4683115559753301,Shatt,Dajuic,Africa
yamcombo,-8.981883107842823,0.03876266937244107,converged,-10.58036523736304,1.087628214792672,kali1308,converged,-1.5984821295202174,-1.4687628466798028,Kalispel-Pend d'Oreille,Salishan,North America
shrubcombo,-7.49432659464595,0.02270376426989195,converged,-8.430486704775934,0.6369487843733622,hoch1243,converged,-0.9361601101299835,-1.468824475350949,Ho-Chunk,Siouan,North America
buildingcombo,-6.898112267815181,0.014676508417575786,converged,-7.380761863171744,0.32819229668643696,aona1235,converged,-0.4826495953565635,-1.4691621927763827,Ao Naga,Sino-Tibetan,Eurasia
rockcombo,-6.3284801566984585,0.018345482760771352,converged,-6.907216517577665,0.3934911784431994,bisl1239,converged,-0.5787363608792067,-1.4691775390699413,Bislama,Indo-European,Papunesia
battlecombo,-6.950182450812973,0.014744713238035154,converged,-7.692171326376941,0.5048013472977372,mele1250,converged,-0.7419888755639681,-1.469236489676572,Mele-Fila,Austronesian,Papunesia
herocombo,-8.763747822454977,0.021832398447117637,converged,-9.672844460384788,0.6183541084821439,taus1251,converged,-0.9090966379298102,-1.4692722391661104,Tausug,Austronesian,Papunesia
buildingcombo,-6.898112267815181,0.014676508417575786,converged,-7.597357855276925,0.4756420235241036,unam1242,converged,-0.6992455874617445,-1.469409582488036,Unami,Algic,North America
ferncombo,-8.99298416019527,0.03198753508004464,converged,-9.925642952486601,0.6338969704279752,esto1258,converged,-0.9326587922913312,-1.4694400576045152,Estonian,Uralic,Eurasia
cattlecombo,-6.738992716797813,0.020778868512332953,converged,-7.426904923103572,0.46764926343908525,temi1246,converged,-0.687912206305759,-1.4695503804818442,Temiar,Austroasiatic,Eurasia
gardeningcombo,-7.394942207270376,0.01707231458513536,converged,-7.8932658578223105,0.33864373904893175,taus1251,converged,-0.49832365055193417,-1.4696613000437553,Tausug,Austronesian,Papunesia
obligationcombo,-7.163245724937165,0.018895870680860103,converged,-7.947198589451863,0.5330743954154913,taid1250,converged,-0.7839528645146974,-1.469702580746974,Tai Dón,Tai-Kadai,Eurasia
seacombo,-7.156453831961096,0.02777480173324908,converged,-8.056582929682795,0.61182233666897,west2555,converged,-0.9001290977216989,-1.4697126094048902,Western Bukidnon Manobo,Austronesian,Papunesia
lovecombo,-6.931630605197449,0.018566492012959405,converged,-7.439678976839821,0.34516999529014436,yuca1254,converged,-0.5080483716423725,-1.4697540375133646,Yucatec Maya,Mayan,North America
lovecombo,-6.931630605197449,0.018566492012959405,converged,-7.719555739945268,0.5357385537135598,port1286,converged,-0.7879251347478196,-1.4698445615943871,Daakie,Austronesian,Papunesia
deercombo,-8.324308108589069,0.021543480610939244,converged,-9.46216001407904,0.7737495496070107,nyol1238,converged,-1.1378519054899705,-1.46999906302382,Nyole,Atlantic-Congo,Africa
breadfruitcombo,-10.12348200200787,0.03739525991148053,converged,-11.187739285477363,0.7229392813875284,tzot1259,converged,-1.0642572834694928,-1.4701599029369778,Tzotzil,Mayan,North America
ricecombo,-7.877688511570588,0.038951218305858896,converged,-8.971370374092512,0.7427966197784247,moro1292,converged,-1.0936818625219242,-1.4703637851414924,Moroccan Arabic,Afro-Asiatic,Africa
swordcombo,-8.110362925925639,0.022901429103418004,converged,-8.853347993221918,0.50474521662669,cree1270,converged,-0.7429850672962797,-1.4704873897393613,Creek,Muskogean,North America
