word,estimate_set,se_set,convergence_set,estimate,se,family,convergence,delta,zeta
taste_group,-6.668174920373166,0.011424352868029524,converged,-6.742753097314381,0.31857723169494756,Baining,converged,-0.07457817694121527,-0.23394725911323702
dance_group,-7.065078338799527,0.02816842071509926,converged,-7.215119624510231,0.6285919555582887,isolate_fuyu1242,converged,-0.15004128571070385,-0.23845494878228124
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.4816720003230985,0.23501853725403682,Khoe-Kwadi,converged,-0.05653642287621352,-0.24020604814811136
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.495091449697914,0.08567726408379361,Austroasiatic,converged,-0.022058551159213735,-0.25226511366669796
wind_group,-5.921646013282238,0.013282826759515063,converged,-5.960386155675273,0.14621771743311207,Wakashan,converged,-0.038740142393034915,-0.26386183442969174
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.516321374474013,0.34385005330698487,isolate_atak1252,converged,-0.09118579702712815,-0.2650072913252844
snow_group,-7.399315657384432,0.026185962528583316,converged,-7.546576957902388,0.5465403100601536,Ijoid,converged,-0.14726130051795572,-0.2691339744133258
ice_group,-7.740709199312054,0.027783456402679194,converged,-7.926162774291321,0.6772566526891738,Timor-Alor-Pantar,converged,-0.18545357497926762,-0.2736004412330053
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.532139896911464,0.37162195638257495,Surmic,converged,-0.10700431946457911,-0.2877682281573558
taste_group,-6.668174920373166,0.011424352868029524,converged,-6.675147051937099,0.02111155173290157,Indo-European,converged,-0.0069721315639332815,-0.29045166878784534
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.4898440128699715,0.054054126079592583,Sino-Tibetan,converged,-0.01681111433127125,-0.2959195130336682
wind_group,-5.921646013282238,0.013282826759515063,converged,-6.021936119401035,0.3359060602671664,isolate_savo1255,converged,-0.10029010611879663,-0.298332776485204
dance_group,-7.065078338799527,0.02816842071509926,converged,-7.166504599298749,0.32911641910150824,Gunwinyguan,converged,-0.10142626049922221,-0.30705487147739813
dance_group,-7.065078338799527,0.02816842071509926,converged,-7.259129528455096,0.6122964934120115,Nakh-Daghestanian,converged,-0.19405118965556944,-0.31658872849804004
snow_group,-7.399315657384432,0.026185962528583316,converged,-7.521147170024632,0.3823702477333415,Mangarrayi-Maran,converged,-0.12183151264019987,-0.3178772984032655
snow_group,-7.399315657384432,0.026185962528583316,converged,-7.4334622290272705,0.10397357054269896,Pama-Nyungan,converged,-0.03414657164283863,-0.3184709328434781
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.596955874380213,0.38589427170840496,Zaparoan,converged,-0.1239229758415128,-0.32080304248495844
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.595496898393458,0.37688796387215634,isolate_yama1264,converged,-0.12246399985475787,-0.32458589854401
dance_group,-7.065078338799527,0.02816842071509926,converged,-7.276387853221879,0.6395482762771443,Ta-Ne-Omotic,converged,-0.2113095144223518,-0.3300843122950573
wind_group,-5.921646013282238,0.013282826759515063,converged,-6.0199253580951035,0.29182118784313893,Sepik,converged,-0.09827934481286515,-0.3364310041786315
wind_group,-5.921646013282238,0.013282826759515063,converged,-6.024069981675136,0.29816677356530114,Baining,converged,-0.10242396839289736,-0.3431719951083335
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.555485667332233,0.37599698018256467,isolate_fuyu1242,converged,-0.13035008988534802,-0.34647812601577876
taste_group,-6.668174920373166,0.011424352868029524,converged,-6.744951767536883,0.2212281300913909,Khoe-Kwadi,converged,-0.07677684716371758,-0.3465864808857401
snow_group,-7.399315657384432,0.026185962528583316,converged,-7.592352303651585,0.5465378234295709,Misumalpan,converged,-0.1930366462671529,-0.35279435579469753
dance_group,-7.065078338799527,0.02816842071509926,converged,-7.289489683427837,0.6196793779097899,Eastern Jebel,converged,-0.2244113446283098,-0.361767491445582
