word,estimate_set,se_set,convergence_set,estimate,se,family,convergence,delta,zeta
smell_group,-6.376965736678132,0.024084949955155904,converged,-6.2345870685929405,0.03698577530693333,Austronesian,converged,0.1423786680851915,3.2258698327141886
dance_group,-6.863404780266267,0.054153684433042006,converged,-5.887106022610673,0.3080510173765146,Muskogean,converged,0.9762987576555942,3.1214115739471584
snow_group,-7.512289187703119,0.05735694529776867,converged,-6.185573704399932,0.432340401728606,Sahaptian,converged,1.326715483303187,3.0420290700442862
snow_group,-7.512289187703119,0.05735694529776867,converged,-6.836887916045863,0.22335988463199585,Muskogean,converged,0.6754012716572557,2.9288014018747437
rain_group,-6.285638511358571,0.02915488348491822,converged,-5.601003784105252,0.2349232237182912,Khoe-Kwadi,converged,0.6846347272533189,2.892104717975191
rain_group,-6.285638511358571,0.02915488348491822,converged,-5.343626248645373,0.3308642432724034,Tuu,converged,0.9420122627131979,2.8361366812311104
rain_group,-6.285638511358571,0.02915488348491822,converged,-6.151104445686237,0.04182285478027974,Austronesian,converged,0.13453406567233372,2.6388572172726694
snow_group,-7.512289187703119,0.05735694529776867,converged,-6.628830733456465,0.3316528174969756,Iroquoian,converged,0.8834584542466537,2.6248408321450456
snow_group,-7.512289187703119,0.05735694529776867,converged,-6.361791060656052,0.43809527083360306,Maiduan,converged,1.1504981270470669,2.603914866933547
smell_group,-6.376965736678132,0.024084949955155904,converged,-5.5828066048851195,0.3125639795178634,Tuu,converged,0.7941591317930126,2.533279319193141
taste_group,-6.761898579498835,0.024512691740818944,converged,-6.005336519790395,0.3036162507386113,Nyulnyulan,converged,0.7565620597084397,2.4837547765854895
dance_group,-6.863404780266267,0.054153684433042006,converged,-5.9571674603603775,0.36146059758406995,Uto-Aztecan,converged,0.9062373199058893,2.479481338496138
ice_group,-7.843537628189873,0.0585483889898855,converged,-6.955682163529193,0.36099874216483563,Iroquoian,converged,0.8878554646606798,2.427720103029906
taste_group,-6.761898579498835,0.024512691740818944,converged,-6.020448518943824,0.3061085420330349,isolate_yana1271,converged,0.7414500605550112,2.4144512061163628
ice_group,-7.843537628189873,0.0585483889898855,converged,-7.040278222546608,0.34231353535350745,Salishan,converged,0.8032594056432654,2.3129727475259156
snow_group,-7.512289187703119,0.05735694529776867,converged,-6.796766165965627,0.3195100189219425,Salishan,converged,0.7155230217374919,2.2042039979072716
dance_group,-6.863404780266267,0.054153684433042006,converged,-5.515001006271567,0.6121714786091731,Sahaptian,converged,1.3484037739946997,2.1940888230509725
ice_group,-7.843537628189873,0.0585483889898855,converged,-7.303465571761486,0.2424622947065322,Muskogean,converged,0.5400720564283867,2.165215310498957
rain_group,-6.285638511358571,0.02915488348491822,converged,-5.57041535580256,0.33343110070522497,Koiarian,converged,0.7152231555560107,2.1368870065967225
taste_group,-6.761898579498835,0.024512691740818944,converged,-6.139368341041039,0.290359541212698,Uralic,converged,0.622530238457796,2.136398279906883
rain_group,-6.285638511358571,0.02915488348491822,converged,-5.799129349316319,0.23924817777988766,Gunwinyguan,converged,0.48650916204225236,2.0185590789965233
rain_group,-6.285638511358571,0.02915488348491822,converged,-5.632931810612711,0.3250938599099953,Central Sudanic,converged,0.6527067007458598,1.9997229319643561
ice_group,-7.843537628189873,0.0585483889898855,converged,-6.93519374210337,0.46694058403830996,isolate_yama1264,converged,0.9083438860865032,1.9301953028189702
wind_group,-5.8818125301742885,0.028118712010424887,converged,-5.278083852944027,0.3267055625777615,Chibchan,converged,0.6037286772302615,1.8411224091352112
rain_group,-6.285638511358571,0.02915488348491822,converged,-6.148425201989619,0.06976892542542913,Atlantic-Congo,converged,0.13721330936895182,1.8146178128291661
smell_group,-6.376965736678132,0.024084949955155904,converged,-6.095495939393418,0.15515624469033099,Muskogean,converged,0.2814697972847142,1.7926359902557807
taste_group,-6.761898579498835,0.024512691740818944,converged,-6.369719429472696,0.21881718664839012,Gunwinyguan,converged,0.3921791500261387,1.7811273983751872
dance_group,-6.863404780266267,0.054153684433042006,converged,-5.757660157412702,0.6192383575698395,isolate_tiwi1244,converged,1.1057446228535648,1.778863365099559
dance_group,-6.863404780266267,0.054153684433042006,converged,-5.755320193205141,0.6210439441593821,isolate_yana1271,converged,1.1080845870611258,1.7774842342621047
snow_group,-7.512289187703119,0.05735694529776867,converged,-7.279405346727094,0.11797421930145993,Sino-Tibetan,converged,0.232883840976025,1.7753234646199785
rain_group,-6.285638511358571,0.02915488348491822,converged,-6.062221649518951,0.12285494155891659,Nuclear Trans New Guinea,converged,0.2234168618396204,1.7694008859195551
dance_group,-6.863404780266267,0.054153684433042006,converged,-6.088473041807048,0.4396833867756448,Salishan,converged,0.7749317384592187,1.7492588379102203
dance_group,-6.863404780266267,0.054153684433042006,converged,-6.412550640387651,0.2522092039765761,Algic,converged,0.4508541398786159,1.7477841522275002
wind_group,-5.8818125301742885,0.028118712010424887,converged,-5.480838410599865,0.22808557039809135,Gunwinyguan,converged,0.40097411957442386,1.7447897008141522
dance_group,-6.863404780266267,0.054153684433042006,converged,-5.793314989748258,0.6135376898006928,Central Sudanic,converged,1.0700897905180087,1.7373759768386936
dance_group,-6.863404780266267,0.054153684433042006,converged,-6.077693159987374,0.4590519006462121,Iroquoian,converged,0.7857116202788932,1.699809587298018
ice_group,-7.843537628189873,0.0585483889898855,converged,-7.032289088982035,0.474845804577023,Sahaptian,converged,0.8112485392078383,1.6956058678686263
wind_group,-5.8818125301742885,0.028118712010424887,converged,-5.648543366416994,0.1356041390159346,Athabaskan-Eyak-Tlingit,converged,0.23326916375729478,1.6843902429172681
taste_group,-6.761898579498835,0.024512691740818944,converged,-6.269275555292656,0.29175940608441214,Otomanguean,converged,0.4926230242061793,1.6825284654957624
ice_group,-7.843537628189873,0.0585483889898855,converged,-7.063600476179133,0.4759061097927958,Otomanguean,converged,0.7799371520107403,1.6265836044097468
snow_group,-7.512289187703119,0.05735694529776867,converged,-6.748356061590557,0.47016237774004577,isolate_yana1271,converged,0.7639331261125619,1.6128708162279737
dance_group,-6.863404780266267,0.054153684433042006,converged,-6.712442237985608,0.07785829195152462,Austronesian,converged,0.15096254228065842,1.59176825405903
dance_group,-6.863404780266267,0.054153684433042006,converged,-5.881004851607502,0.6158798140517604,Maiduan,converged,0.982399928658765,1.5889854994839385
taste_group,-6.761898579498835,0.024512691740818944,converged,-6.301353558881692,0.2910355983593125,Central Sudanic,converged,0.4605450206171433,1.5768521634331192
wind_group,-5.8818125301742885,0.028118712010424887,converged,-5.7077107649527346,0.10709142136988181,Pama-Nyungan,converged,0.17410176522155396,1.5724306417847573
ice_group,-7.843537628189873,0.0585483889898855,converged,-7.474599509651053,0.23447872490047825,Nilotic,converged,0.36893811853881964,1.5265698066110136
rain_group,-6.285638511358571,0.02915488348491822,converged,-5.7895266274750306,0.33011767378091894,Mangarrayi-Maran,converged,0.49611188388354055,1.497006596408444
taste_group,-6.761898579498835,0.024512691740818944,converged,-6.535065723813928,0.15027304606742753,Muskogean,converged,0.22683285568490685,1.4897810646014826
dance_group,-6.863404780266267,0.054153684433042006,converged,-6.543983467938726,0.20878458380990025,Pama-Nyungan,converged,0.3194213123275409,1.4809047331361187
dance_group,-6.863404780266267,0.054153684433042006,converged,-5.9603048519438815,0.6215690821845506,Baining,converged,0.9030999283223853,1.4474525849076236
wind_group,-5.8818125301742885,0.028118712010424887,converged,-5.413230699953553,0.3252819311815823,Tuu,converged,0.4685818302207352,1.4351883015674454
wind_group,-5.8818125301742885,0.028118712010424887,converged,-5.427778519846275,0.31661920475207267,Sahaptian,converged,0.45403401032801316,1.428384709804766
dance_group,-6.863404780266267,0.054153684433042006,converged,-5.979342723672238,0.6234324300928199,Tuu,converged,0.8840620565940291,1.412736181295225
smell_group,-6.376965736678132,0.024084949955155904,converged,-6.219036351708097,0.1097029319219124,Austroasiatic,converged,0.15792938497003473,1.4061202025062398
ice_group,-7.843537628189873,0.0585483889898855,converged,-7.426844696611662,0.29120540728262756,Uto-Aztecan,converged,0.4166929315782113,1.4028514263877567
ice_group,-7.843537628189873,0.0585483889898855,converged,-7.176333859098704,0.479523280533451,isolate_klam1254,converged,0.6672037690911692,1.381133061666542
dance_group,-6.863404780266267,0.054153684433042006,converged,-6.2418320934985845,0.4475224467300444,Wakashan,converged,0.6215726867676823,1.3788610181188061
taste_group,-6.761898579498835,0.024512691740818944,converged,-6.371914821224207,0.294187742971228,isolate_klam1254,converged,0.38998375827462795,1.3210509012052696
rain_group,-6.285638511358571,0.02915488348491822,converged,-5.840253990004268,0.3376054251247225,Manubaran,converged,0.4453845213543035,1.3143538352866222
ice_group,-7.843537628189873,0.0585483889898855,converged,-7.161719770901313,0.5154474019248261,isolate_yana1271,converged,0.6818178572885598,1.3143174554820245
smell_group,-6.376965736678132,0.024084949955155904,converged,-6.090916631827233,0.22230960660672253,Salishan,converged,0.28604910485089885,1.2792294307051209
dance_group,-6.863404780266267,0.054153684433042006,converged,-6.071933799527079,0.6278205658341097,Ijoid,converged,0.791470980739188,1.256000518189245
smell_group,-6.376965736678132,0.024084949955155904,converged,-6.091308618849213,0.22672283610841507,Gunwinyguan,converged,0.28565711782891867,1.252890179065856
dance_group,-6.863404780266267,0.054153684433042006,converged,-6.304989095326515,0.442765728089551,Khoe-Kwadi,converged,0.5584156849397521,1.251870257319049
smell_group,-6.376965736678132,0.024084949955155904,converged,-6.151591881346749,0.1855036988786994,Uto-Aztecan,converged,0.22537385533138288,1.2048166722892475
snow_group,-7.512289187703119,0.05735694529776867,converged,-7.109870028741994,0.3344002846495188,Wakashan,converged,0.40241915896112523,1.18608486947443
taste_group,-6.761898579498835,0.024512691740818944,converged,-6.394569037066221,0.31599219008774354,isolate_tiwi1244,converged,0.3673295424326142,1.158982028285718
ice_group,-7.843537628189873,0.0585483889898855,converged,-7.410862001761146,0.37716202908081914,Cochimi-Yuman,converged,0.43267562642872726,1.1336103209686172
ice_group,-7.843537628189873,0.0585483889898855,converged,-7.43365569246367,0.36460993349083437,Khoe-Kwadi,converged,0.4098819357262027,1.1099464781151247
dance_group,-6.863404780266267,0.054153684433042006,converged,-6.18085031120492,0.6317412478997888,Chibchan,converged,0.6825544690613468,1.0764857512212924
wind_group,-5.8818125301742885,0.028118712010424887,converged,-5.711755663264779,0.15707921775581818,Siouan,converged,0.17005686690950927,1.065678572361094
taste_group,-6.761898579498835,0.024512691740818944,converged,-6.676303618457062,0.07661564217519291,Sino-Tibetan,converged,0.08559496104177278,1.06406521897588
rain_group,-6.285638511358571,0.02915488348491822,converged,-6.026874215885493,0.24354385060251557,Tai-Kadai,converged,0.2587642954730782,1.0549633985173767
taste_group,-6.761898579498835,0.024512691740818944,converged,-6.612210921131809,0.14475748885829742,Nilotic,converged,0.1496876583670259,1.019543851788399
wind_group,-5.8818125301742885,0.028118712010424887,converged,-5.669674655836229,0.20690953978768298,Mayan,converged,0.21213787433805908,1.0159303011321892
ice_group,-7.843537628189873,0.0585483889898855,converged,-7.367710053373936,0.4941991239069452,Maiduan,converged,0.47582757481593685,0.9561390789833738
dance_group,-6.863404780266267,0.054153684433042006,converged,-6.734336523200952,0.13046742944701012,Atlantic-Congo,converged,0.129068257065315,0.913693250307248
taste_group,-6.761898579498835,0.024512691740818944,converged,-6.701682089263622,0.06293425700203727,Atlantic-Congo,converged,0.060216490235212916,0.8915735652231601
rain_group,-6.285638511358571,0.02915488348491822,converged,-6.146963112863604,0.15512495501186815,Nilotic,converged,0.1386753984949669,0.8785769273383565
taste_group,-6.761898579498835,0.024512691740818944,converged,-6.569686343913128,0.21802249337156743,Salishan,converged,0.192212235585707,0.8760965839251479
wind_group,-5.8818125301742885,0.028118712010424887,converged,-5.6860453326733715,0.23141702977760462,Khoe-Kwadi,converged,0.19576719750091698,0.8397733930056098
taste_group,-6.761898579498835,0.024512691740818944,converged,-6.610986027080516,0.1789278768474862,Uto-Aztecan,converged,0.15091255241831902,0.8356215559577014
wind_group,-5.8818125301742885,0.028118712010424887,converged,-5.610394730771924,0.32773997435137525,isolate_tiwi1244,converged,0.2714177994023643,0.825118568483237
ice_group,-7.843537628189873,0.0585483889898855,converged,-7.5805555034787995,0.31509563186382017,Hmong-Mien,converged,0.2629821247110735,0.8205653255416534
dance_group,-6.863404780266267,0.054153684433042006,converged,-6.348997366740506,0.6278087227475527,South Bougainville,converged,0.5144074135257606,0.8163383013628045
smell_group,-6.376965736678132,0.024084949955155904,converged,-6.237103962052658,0.17526844044211534,Eskimo-Aleut,converged,0.13986177462547378,0.7905567171363216
wind_group,-5.8818125301742885,0.028118712010424887,converged,-5.702635018386489,0.22836498600847432,Salishan,converged,0.17917751178779984,0.7787292590066055
dance_group,-6.863404780266267,0.054153684433042006,converged,-6.5886066291938965,0.3579645461772254,Eskimo-Aleut,converged,0.27479815107237027,0.7590320352101161
snow_group,-7.512289187703119,0.05735694529776867,converged,-7.289912917755879,0.3025345969289972,Hmong-Mien,converged,0.22237626994724025,0.722179793441947
snow_group,-7.512289187703119,0.05735694529776867,converged,-7.259134239757694,0.34805828955656276,Tai-Kadai,converged,0.2531549479454247,0.7176558095681377
ice_group,-7.843537628189873,0.0585483889898855,converged,-7.475890325312137,0.5340063660748452,Tuu,converged,0.36764730287773606,0.684368810581368
taste_group,-6.761898579498835,0.024512691740818944,converged,-6.684336541568162,0.11111561763314726,Austroasiatic,converged,0.07756203793067318,0.6816404752833232
snow_group,-7.512289187703119,0.05735694529776867,converged,-7.176851001029519,0.5067302451775519,Chibchan,converged,0.33543818667360004,0.6577657358861873
wind_group,-5.8818125301742885,0.028118712010424887,converged,-5.776160155376405,0.16048020349798794,Muskogean,converged,0.10565237479788347,0.6484724303113435
snow_group,-7.512289187703119,0.05735694529776867,converged,-7.282651509473728,0.3538437791546727,Cochimi-Yuman,converged,0.22963767822939118,0.640618724815872
taste_group,-6.761898579498835,0.024512691740818944,converged,-6.566901522032844,0.30606936141934726,Zaparoan,converged,0.19499705746599094,0.6350674051893648
